postcode,prefecture,city,ward
294208,Iwate Ken,Oshu Shi,Maesawaku Nijunimmachiura
294208,Iwate Ken,Oshu Shi,Maesawaku Tateishi
294208,Iwate Ken,Oshu Shi,Maesawaku Nanokamachi
294208,Iwate Ken,Oshu Shi,Maesawaku Gogota
294208,Iwate Ken,Oshu Shi,Maesawaku Yamashita
294208,Iwate Ken,Oshu Shi,Maesawaku Dairinjishita
294208,Iwate Ken,Oshu Shi,Maesawaku Awagashima
294332,Iwate Ken,Oshu Shi,Koromogawaku Furudo
294501,Iwate Ken,Isawa Gun,Rokuhara
294503,Iwate Ken,Isawa Gun,Nishine
295503,Iwate Ken,Waga Gun,Anaake22-Chiwari.Anaake23-Chiwari
295503,Iwate Ken,Waga Gun,Yuda19-Chiwari-Yuda21-Chiwari
295503,Iwate Ken,Waga Gun,Shimizugano18-Chiwari
295503,Iwate Ken,Waga Gun,Magino24-Chiwari
295512,Iwate Ken,Waga Gun,Kawashiri40-Chiwari.Kawashiri41-Chi
295614,Iwate Ken,Waga Gun,Sawauchi Ota
300125,Aomori Ken,Aomori Shi,Yotsuishi
300132,Aomori Ken,Aomori Shi,Yokochi
300145,Aomori Ken,Aomori Shi,Kanehama
300813,Aomori Ken,Aomori Shi,Matsubara
300821,Aomori Ken,Aomori Shi,Katta
300822,Aomori Ken,Aomori Shi,Chuo
300845,Aomori Ken,Aomori Shi,Midori
300847,Aomori Ken,Aomori Shi,Higashiono
300853,Aomori Ken,Aomori Shi,Kanazawa
300856,Aomori Ken,Aomori Shi,Nishiono
300902,Aomori Ken,Aomori Shi,Gappo
300913,Aomori Ken,Aomori Shi,Higashitsukurimichi
300914,Aomori Ken,Aomori Shi,Okatsukurimichi
300921,Aomori Ken,Aomori Shi,Harabetsu
300923,Aomori Ken,Aomori Shi,Yahatabayashi
300936,Aomori Ken,Aomori Shi,Yadamae
300945,Aomori Ken,Aomori Shi,Sakuragawa
300951,Aomori Ken,Aomori Shi,Toyama
300952,Aomori Ken,Aomori Shi,Toyama
300961,Aomori Ken,Aomori Shi,Namiuchi
300963,Aomori Ken,Aomori Shi,Nakatsukuda
301203,Aomori Ken,Higashitsugaru Gun,Gosawa
301303,Aomori Ken,Higashitsugaru Gun,Kanita
301502,Aomori Ken,Higashitsugaru Gun,Imabetsu
301511,Aomori Ken,Higashitsugaru Gun,Yamazaki
301729,Aomori Ken,Higashitsugaru Gun,Mimmaya Shimotaira
310001,Aomori Ken,Hachinohe Shi,Ruike
310003,Aomori Ken,Hachinohe Shi,Fukiage
310011,Aomori Ken,Hachinohe Shi,Tamukai
310012,Aomori Ken,Hachinohe Shi,Tokaichi
310021,Aomori Ken,Hachinohe Shi,Choja
310023,Aomori Ken,Hachinohe Shi,Korekawa
310041,Aomori Ken,Hachinohe Shi,Nijusannichimachi
310075,Aomori Ken,Hachinohe Shi,Uchimaru
310077,Aomori Ken,Hachinohe Shi,Nagane
310081,Aomori Ken,Hachinohe Shi,Kashiwazaki
310082,Aomori Ken,Hachinohe Shi,Jokaicho
310111,Aomori Ken,Hachinohe Shi,Nango Ichinosawa
310202,Aomori Ken,Hachinohe Shi,Nango Shimamori
310801,Aomori Ken,Hachinohe Shi,Koyo
310802,Aomori Ken,Hachinohe Shi,Konakano
310803,Aomori Ken,Hachinohe Shi,Suwa
310804,Aomori Ken,Hachinohe Shi,Aoba
310813,Aomori Ken,Hachinohe Shi,Niida
310814,Aomori Ken,Hachinohe Shi,Myo
310815,Aomori Ken,Hachinohe Shi,Matsudate
310822,Aomori Ken,Hachinohe Shi,Shiroganemachi
310823,Aomori Ken,Hachinohe Shi,Minatotakadai
310833,Aomori Ken,Hachinohe Shi,Okubo
310841,Aomori Ken,Hachinohe Shi,Samemachi
330001,Aomori Ken,Misawa Shi,Chuocho
330022,Aomori Ken,Misawa Shi,Misawa
330037,Aomori Ken,Misawa Shi,Matsuzonocho
330044,Aomori Ken,Misawa Shi,Furumakiyama
330053,Aomori Ken,Misawa Shi,Kasugadai
330071,Aomori Ken,Kamikita Gun,Sawa.Minamitai.Yanagisawa.Omagari)
330071,Aomori Ken,Kamikita Gun,Shiki.Shichihyaku.Shimokubo<174-Ono
330071,Aomori Ken,Kamikita Gun,5.637.641.643.647-Onozoku>.Nakayash
330071,Aomori Ken,Kamikita Gun,Inuotose
340001,Aomori Ken,Towada Shi,Sambongi
340015,Aomori Ken,Towada Shi,Higashi22-Bancho
340035,Aomori Ken,Towada Shi,Higashi16-Bancho
340061,Aomori Ken,Towada Shi,Kirida
340081,Aomori Ken,Towada Shi,Nishi13-Bancho
340085,Aomori Ken,Towada Shi,Nishi5-Bancho
340089,Aomori Ken,Towada Shi,Nishi23-Bancho
340106,Aomori Ken,Towada Shi,Fukamochi
340107,Aomori Ken,Towada Shi,Horanai
340212,Aomori Ken,Towada Shi,Maita
340301,Aomori Ken,Towada Shi,Okuse
340302,Aomori Ken,Towada Shi,Sawada
350011,Aomori Ken,Mutsu Shi,Okunai
350022,Aomori Ken,Mutsu Shi,Sekine
350036,Aomori Ken,Mutsu Shi,Kuriyamacho
350053,Aomori Ken,Mutsu Shi,Midoricho
350054,Aomori Ken,Mutsu Shi,Ebikawacho
350081,Aomori Ken,Mutsu Shi,Namikawacho
350082,Aomori Ken,Mutsu Shi,Bunkyocho
350094,Aomori Ken,Mutsu Shi,Sakuragicho
350096,Aomori Ken,Mutsu Shi,Ominato
360101,Aomori Ken,Hirakawa Shi,Daikoji Kawarada
360101,Aomori Ken,Hirakawa Shi,Daikoji Santakimoto
360101,Aomori Ken,Hirakawa Shi,Daikoji Nitakimoto
360101,Aomori Ken,Hirakawa Shi,Daikoji Nimurai
360101,Aomori Ken,Hirakawa Shi,Daikoji Yontakimoto
360101,Aomori Ken,Hirakawa Shi,Daikoji Niwaseda
360101,Aomori Ken,Hirakawa Shi,Daikoji Inada
360101,Aomori Ken,Hirakawa Shi,Daikoji Ichiwaseda
360101,Aomori Ken,Hirakawa Shi,Daikoji Ichimurai
360101,Aomori Ken,Hirakawa Shi,Daikoji Ichitakimoto
360101,Aomori Ken,Hirakawa Shi,Daikoji Sammurai
360101,Aomori Ken,Hirakawa Shi,Daikoji Inamura
360101,Aomori Ken,Hirakawa Shi,Daikoji Sanwaseda
360101,Aomori Ken,Hirakawa Shi,Daikoji Shakaguchi
360101,Aomori Ken,Hirakawa Shi,Daikoji Shiroyama
360101,Aomori Ken,Hirakawa Shi,Daikoji Tanemoto
360101,Aomori Ken,Hirakawa Shi,Daikoji Nishiinamura
360112,Aomori Ken,Hirakawa Shi,Arata Shimokomata
360112,Aomori Ken,Hirakawa Shi,Arata Kitaokabe
360112,Aomori Ken,Hirakawa Shi,Arata Kitainamura
360112,Aomori Ken,Hirakawa Shi,Arata Minamiokabe
360112,Aomori Ken,Hirakawa Shi,Arata Kamikomata
360112,Aomori Ken,Hirakawa Shi,Arata Minamiinamura
360115,Aomori Ken,Hirakawa Shi,Niidate Komadomari
360115,Aomori Ken,Hirakawa Shi,Niidate Fujiyama
360115,Aomori Ken,Hirakawa Shi,Niidate Shimamura
360115,Aomori Ken,Hirakawa Shi,Niidate Kashiwazaki
360115,Aomori Ken,Hirakawa Shi,Niidate Fujimaki
360115,Aomori Ken,Hirakawa Shi,Niidate Higashiyama
360115,Aomori Ken,Hirakawa Shi,Niidate Ushirono
360115,Aomori Ken,Hirakawa Shi,Niidate Nogiwa
360211,Aomori Ken,Hirakawa Shi,Takaki Haratomi
360211,Aomori Ken,Hirakawa Shi,Takaki Matsumoto
360211,Aomori Ken,Hirakawa Shi,Takaki Okabe
360211,Aomori Ken,Hirakawa Shi,Takaki Okazaki
360211,Aomori Ken,Hirakawa Shi,Takaki Okada
360211,Aomori Ken,Hirakawa Shi,Takaki Toyoka
360211,Aomori Ken,Hirakawa Shi,Takaki Toyoda
360211,Aomori Ken,Hirakawa Shi,Takaki Harata
360221,Aomori Ken,Hirakawa Shi,Nakasado Minamida
360221,Aomori Ken,Hirakawa Shi,Nakasado Maeda
360221,Aomori Ken,Hirakawa Shi,Nakasado Kamada
360221,Aomori Ken,Hirakawa Shi,Nakasado Ishita
360221,Aomori Ken,Hirakawa Shi,Nakasado Muramoto
360321,Aomori Ken,Kuroishi Shi,Akebonocho
360333,Aomori Ken,Kuroishi Shi,Sakunoki
360351,Aomori Ken,Kuroishi Shi,Kuroishi
360381,Aomori Ken,Kuroishi Shi,Guminoki
360388,Aomori Ken,Kuroishi Shi,Nishigaoka
360411,Aomori Ken,Kuroishi Shi,Nuruyu
360537,Aomori Ken,Kuroishi Shi,Akasaka
361202,Aomori Ken,Hirosaki Shi,Totsurazawa
361331,Aomori Ken,Hirosaki Shi,Godai
361345,Aomori Ken,Hirosaki Shi,Tokiwano
361441,Aomori Ken,Hirosaki Shi,Sakuraba
361504,Aomori Ken,Hirosaki Shi,Kamisukisawa
368021,Aomori Ken,Hirosaki Shi,Watokumachi
368032,Aomori Ken,Hirosaki Shi,Tokudacho
368045,Aomori Ken,Hirosaki Shi,Noda
368085,Aomori Ken,Hirosaki Shi,Suehiro
368096,Aomori Ken,Hirosaki Shi,Omotemachi
368103,Aomori Ken,Hirosaki Shi,Kawasaki
368124,Aomori Ken,Hirosaki Shi,Ishikawa
368144,Aomori Ken,Hirosaki Shi,Haragatai
368152,Aomori Ken,Hirosaki Shi,Gakuencho
368154,Aomori Ken,Hirosaki Shi,Toyohara
368155,Aomori Ken,Hirosaki Shi,Nakano
368174,Aomori Ken,Hirosaki Shi,Tominocho
368185,Aomori Ken,Hirosaki Shi,Miyukicho
368228,Aomori Ken,Hirosaki Shi,Jumoku
368247,Aomori Ken,Hirosaki Shi,Obiraki
368302,Aomori Ken,Hirosaki Shi,Takasugi
368345,Aomori Ken,Hirosaki Shi,Kuranushicho
368356,Aomori Ken,Hirosaki Shi,Shimoshiroganecho
368367,Aomori Ken,Hirosaki Shi,Hiraokamachi
368382,Aomori Ken,Hirosaki Shi,Tomisakae
368385,Aomori Ken,Hirosaki Shi,Nakabessho
370004,Aomori Ken,Goshogawara Shi,Karakasayanagi
370006,Aomori Ken,Goshogawara Shi,Matsushimacho
370023,Aomori Ken,Goshogawara Shi,Hirota
370035,Aomori Ken,Goshogawara Shi,Minato
370044,Aomori Ken,Goshogawara Shi,Motomachi
370045,Aomori Ken,Goshogawara Shi,Shimmachi
370064,Aomori Ken,Goshogawara Shi,Shimohiraimachi
370066,Aomori Ken,Goshogawara Shi,Nakahiraimachi
370071,Aomori Ken,Goshogawara Shi,Honcho
370092,Aomori Ken,Goshogawara Shi,Okiiizume
370093,Aomori Ken,Goshogawara Shi,Ichinotsubo
370104,Aomori Ken,Tsugaru Shi,Inagakicho Toyokawa
370202,Aomori Ken,Goshogawara Shi,Kanagicho
370303,Aomori Ken,Kitatsugaru Gun,Takane
370305,Aomori Ken,Kitatsugaru Gun,Nakasato
370401,Aomori Ken,Goshogawara Shi,Aiuchi
370511,Aomori Ken,Kitatsugaru Gun,Kodomari Sunayama
370641,Aomori Ken,Goshogawara Shi,Hanokizawa
380002,Aomori Ken,Aomori Shi,Okidate
380003,Aomori Ken,Aomori Shi,Ishie
380011,Aomori Ken,Aomori Shi,Shinoda
380013,Aomori Ken,Aomori Shi,Kusushi
380021,Aomori Ken,Aomori Shi,Yasuta
380022,Aomori Ken,Aomori Shi,Namidate
380031,Aomori Ken,Aomori Shi,Sannai
380042,Aomori Ken,Aomori Shi,Shinjo
380052,Aomori Ken,Aomori Shi,Shimizu
380057,Aomori Ken,Aomori Shi,Nishitazawa
380058,Aomori Ken,Aomori Shi,Hajiro
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Sanjindo
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Ikazuchibayashi
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Yokomachi
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Funaoka
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Mizutame
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Aizawa
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Orakumae
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Higashiikarigasekiyama
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Korakumae
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Abara
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Orihashi
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Nishiikarigasekiyama
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Takada
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Ikariishi
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Kujiramori
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Fumitagiri
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Sotoshirasawa
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Iwai
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Obadaira
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Toigasawa
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Yumukaikawazoe
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Hinokuchi
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Shirasawa
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Mikasayama
380101,Aomori Ken,Hirakawa Shi,Ikarigaseki Suwadaira
380221,Aomori Ken,Minamitsugaru Gun,Nijikai
381121,Aomori Ken,Minamitsugaru Gun,Hatakenaka
381214,Aomori Ken,Minamitsugaru Gun,Tokiwa
381311,Aomori Ken,Aomori Shi,Namioka Namioka
381331,Aomori Ken,Aomori Shi,Namioka Megasawa
382203,Aomori Ken,Nishitsugaru Gun,Shodojiri
382321,Aomori Ken,Nishitsugaru Gun,Hiroto
382324,Aomori Ken,Nishitsugaru Gun,Fukaura
382504,Aomori Ken,Nishitsugaru Gun,Kitakanegasawa
382731,Aomori Ken,Nishitsugaru Gun,Akaishimachi
382761,Aomori Ken,Nishitsugaru Gun,Maitomachi
382816,Aomori Ken,Tsugaru Shi,Moritacho Morita
382817,Aomori Ken,Tsugaru Shi,Moritacho Tokomai
383105,Aomori Ken,Tsugaru Shi,Kashiwa Hirosu
383141,Aomori Ken,Tsugaru Shi,Kizukuri Ukisu
383303,Aomori Ken,Tsugaru Shi,Sharikicho
383503,Aomori Ken,Kitatsugaru Gun,Tsuruta
383614,Aomori Ken,Hirosaki Shi,Taneichi
383642,Aomori Ken,Kitatsugaru Gun,Ota
383684,Aomori Ken,Kitatsugaru Gun,Sanzengoku
383802,Aomori Ken,Minamitsugaru Gun,Fujisaki
390105,Aomori Ken,Sannohe Gun,Okitaomote
390112,Aomori Ken,Sannohe Gun,Umenai
390141,Aomori Ken,Sannohe Gun,Kawamorita
390201,Aomori Ken,Sannohe Gun,Takko
390202,Aomori Ken,Sannohe Gun,Somai
390453,Aomori Ken,Sannohe Gun,Kaimori
390502,Aomori Ken,Sannohe Gun,Shimonakui
390813,Aomori Ken,Sannohe Gun,Sugisawa
390815,Aomori Ken,Sannohe Gun,Fukuda
391101,Aomori Ken,Hachinohe Shi,Shiriuchimachi
391104,Aomori Ken,Hachinohe Shi,Tamonoki
391105,Aomori Ken,Hachinohe Shi,Yawata
391109,Aomori Ken,Hachinohe Shi,Toyosakimachi
391113,Aomori Ken,Hachinohe Shi,Nishihakusandai
391161,Aomori Ken,Hachinohe Shi,Kawaragi
391166,Aomori Ken,Hachinohe Shi,Nejo
391167,Aomori Ken,Hachinohe Shi,Sawasato
391201,Aomori Ken,Sannohe Gun,Dobutsu
391202,Aomori Ken,Sannohe Gun,Akabonai
391501,Aomori Ken,Sannohe Gun,Kamiichikawa
391522,Aomori Ken,Sannohe Gun,Kowatari
391522,Aomori Ken,Sannohe Gun,Kowatarigashira
391522,Aomori Ken,Sannohe Gun,Tokurakubo
391522,Aomori Ken,Sannohe Gun,Nashirozawa
391524,Aomori Ken,Sannohe Gun,Toyomanai
391569,Aomori Ken,Sannohe Gun,Negishi
391569,Aomori Ken,Sannohe Gun,Mushioizukamae
391702,Aomori Ken,Sannohe Gun,Kuraishi Nakaichi
391802,Aomori Ken,Sannohe Gun,Saigoshi
392135,Aomori Ken,Kamikita Gun,Tachija
392185,Aomori Ken,Kamikita Gun,Kamikubo
392223,Aomori Ken,Kamikita Gun,Naehirayachi
392231,Aomori Ken,Kamikita Gun,Higashishimoyachi
392241,Aomori Ken,Hachinohe Shi,Ichikawamachi
392371,Aomori Ken,Kamikita Gun,Inuotose
392405,Aomori Ken,Kamikita Gun,Kamikitaminami
392516,Aomori Ken,Kamikita Gun,Tateno
392567,Aomori Ken,Kamikita Gun,Tsurunokotai
392654,Aomori Ken,Kamikita Gun,Tonosawayama
392827,Aomori Ken,Kamikita Gun,Morinokami
393101,Aomori Ken,Kamikita Gun,Hamakake
393156,Aomori Ken,Kamikita Gun,Biwano
393157,Aomori Ken,Kamikita Gun,Matsunoki
393157,Aomori Ken,Kamikita Gun,Shishizawa
393212,Aomori Ken,Kamikita Gun,Obuchi
393215,Aomori Ken,Kamikita Gun,Kurauchi
393321,Aomori Ken,Higashitsugaru Gun,Kominato
393332,Aomori Ken,Higashitsugaru Gun,Shimizugawa
393351,Aomori Ken,Higashitsugaru Gun,Sotodoji
393363,Aomori Ken,Higashitsugaru Gun,Yamaguchi
393507,Aomori Ken,Aomori Shi,Mayajiri
394142,Aomori Ken,Kamikita Gun,Kamiitayanoki
394222,Aomori Ken,Shimokita Gun,Sunagomata
394301,Aomori Ken,Kamikita Gun,Tomari
394401,Aomori Ken,Mutsu Shi,Ohatamachi
394502,Aomori Ken,Shimokita Gun,Ikokuma
394601,Aomori Ken,Shimokita Gun,Oma
394602,Aomori Ken,Shimokita Gun,Okoppe
394711,Aomori Ken,Shimokita Gun,Sai
394712,Aomori Ken,Shimokita Gun,Chogo
395201,Aomori Ken,Mutsu Shi,Kawauchimachi
395332,Aomori Ken,Mutsu Shi,Wakinosawa Senokawame
400000,Hokkaido,Hakodate Shi,Ikanikeisaiganaibaai
400001,Hokkaido,Hakodate Shi,Goryokakucho
400002,Hokkaido,Hakodate Shi,Yanagimachi
400011,Hokkaido,Hakodate Shi,Honcho
400012,Hokkaido,Hakodate Shi,Tokitocho
400014,Hokkaido,Hakodate Shi,Nakajimacho
400021,Hokkaido,Hakodate Shi,Matobacho
400043,Hokkaido,Hakodate Shi,Horaicho
400044,Hokkaido,Hakodate Shi,Aoyagicho
400054,Hokkaido,Hakodate Shi,Motomachi
400063,Hokkaido,Hakodate Shi,Wakamatsucho
400075,Hokkaido,Hakodate Shi,Bandaicho
400081,Hokkaido,Hakodate Shi,Tayacho
410252,Hokkaido,Hakodate Shi,Kamayacho
410263,Hokkaido,Hakodate Shi,Toyoharacho
410304,Hokkaido,Hakodate Shi,Tomarimachi
410523,Hokkaido,Hakodate Shi,Kashiwanocho
410611,Hokkaido,Hakodate Shi,Shinhamacho
410801,Hokkaido,Hakodate Shi,Kikyocho
410802,Hokkaido,Hakodate Shi,Ishikawacho
410804,Hokkaido,Hakodate Shi,Akagawacho
410806,Hokkaido,Hakodate Shi,Mihara
410811,Hokkaido,Hakodate Shi,Tomiokacho
410812,Hokkaido,Hakodate Shi,Showa
410813,Hokkaido,Hakodate Shi,Kameda Honcho
410821,Hokkaido,Hakodate Shi,Minatocho
410836,Hokkaido,Hakodate Shi,Yamanote
410841,Hokkaido,Hakodate Shi,Hiyoshicho
410844,Hokkaido,Hakodate Shi,Kawaharacho
410851,Hokkaido,Hakodate Shi,Hondori
410852,Hokkaido,Hakodate Shi,Kaji
411111,Hokkaido,Kameda Gun,Honcho
411112,Hokkaido,Kameda Gun,Narukawa
411112,Hokkaido,Kameda Gun,Narukawacho
411121,Hokkaido,Kameda Gun,Onakayama
411201,Hokkaido,Hokuto Shi,Honcho
411231,Hokkaido,Hokuto Shi,Mukaino
411353,Hokkaido,Kameda Gun,Kamiikusagawa
411355,Hokkaido,Kameda Gun,Nishionuma
411403,Hokkaido,Kayabe Gun,Miyahama
411603,Hokkaido,Hakodate Shi,Osatsubecho
411611,Hokkaido,Hakodate Shi,Kakkumicho
411621,Hokkaido,Hakodate Shi,Toyosakicho
420907,Hokkaido,Hakodate Shi,Masukawacho
420915,Hokkaido,Hakodate Shi,Nishiasahiokacho
420916,Hokkaido,Hakodate Shi,Asahiokacho
420932,Hokkaido,Hakodate Shi,Yunokawacho
420941,Hokkaido,Hakodate Shi,Fukaboricho
420942,Hokkaido,Hakodate Shi,Kashiwagicho
420953,Hokkaido,Hakodate Shi,Tokuracho
430017,Hokkaido,Hiyama Gun,Mizuhoricho
430022,Hokkaido,Hiyama Gun,Fushikidocho
430043,Hokkaido,Hiyama Gun,Honcho
430056,Hokkaido,Hiyama Gun,Jinyacho
430103,Hokkaido,Nishi Gun,Midorimachi
430416,Hokkaido,Futami Gun,Kumaishi Unsekicho
430504,Hokkaido,Kudo Gun,Taiseiku Miyako
431113,Hokkaido,Hiyama Gun,Shimmachi
431402,Hokkaido,Okushiri Gun,Akaishi
440055,Hokkaido,Abuta Gun,Kita5-Jonishi
440057,Hokkaido,Abuta Gun,Kita7-Jonishi
440083,Hokkaido,Abuta Gun,Asahi
440121,Hokkaido,Abuta Gun,Misaki
440201,Hokkaido,Abuta Gun,Kimobetsu
440201,Hokkaido,Abuta Gun,Saiwaicho
440201,Hokkaido,Abuta Gun,Omachi
440201,Hokkaido,Abuta Gun,Suehirocho
440201,Hokkaido,Abuta Gun,Midoricho
440201,Hokkaido,Abuta Gun,Asahicho
440201,Hokkaido,Abuta Gun,Honcho
450011,Hokkaido,Iwanai Gun,Sakae
450012,Hokkaido,Iwanai Gun,Miyazono
450024,Hokkaido,Iwanai Gun,Nozuka
450121,Hokkaido,Iwanai Gun,Horoni
450202,Hokkaido,Furu Gun,Kayanumamura
450301,Hokkaido,Furu Gun,Kamoenaimura
460003,Hokkaido,Yoichi Gun,Kurokawacho
460004,Hokkaido,Yoichi Gun,Okawacho
460015,Hokkaido,Yoichi Gun,Asahicho
460022,Hokkaido,Yoichi Gun,Sawamachi
460023,Hokkaido,Yoichi Gun,Umekawacho
460025,Hokkaido,Yoichi Gun,Tomisawacho
460121,Hokkaido,Furubira Gun,Hamacho
460201,Hokkaido,Shakotan Gun,Bikunicho
460501,Hokkaido,Yoichi Gun,Akaigawa
470001,Hokkaido,Otaru Shi,Wakatakecho
470002,Hokkaido,Otaru Shi,Shiomidai
470011,Hokkaido,Otaru Shi,Tenjin
470014,Hokkaido,Otaru Shi,Suminoe
470021,Hokkaido,Otaru Shi,Irifune
470023,Hokkaido,Otaru Shi,Mogami
470024,Hokkaido,Otaru Shi,Hanazono
470026,Hokkaido,Otaru Shi,Shinonomecho
470028,Hokkaido,Otaru Shi,Aioicho
470032,Hokkaido,Otaru Shi,Inaho
470033,Hokkaido,Otaru Shi,Tomioka
470036,Hokkaido,Otaru Shi,Nagahashi
470045,Hokkaido,Otaru Shi,Shimizucho
470152,Hokkaido,Otaru Shi,Shinko
470155,Hokkaido,Otaru Shi,Boyodai
470156,Hokkaido,Otaru Shi,Sakura
470261,Hokkaido,Otaru Shi,Zenibako
470263,Hokkaido,Otaru Shi,Miharashicho
480101,Hokkaido,Suttsu Gun,Kuromatsunai
480116,Hokkaido,Suttsu Gun,Asahino
480134,Hokkaido,Suttsu Gun,Shiroikawa
480401,Hokkaido,Suttsu Gun,Shineicho
480411,Hokkaido,Suttsu Gun,Rokujocho
480600,Hokkaido,Shimamaki Gun,Ikanikeisaiganaibaai
481301,Hokkaido,Isoya Gun,Rankoshimachi
481501,Hokkaido,Abuta Gun,Fujimi
481611,Hokkaido,Abuta Gun,Hikari
481612,Hokkaido,Abuta Gun,Miharashi
481731,Hokkaido,Abuta Gun,Rusutsu
482335,Hokkaido,Yoichi Gun,Ginzan
482405,Hokkaido,Yoichi Gun,Kitamachi
482411,Hokkaido,Yoichi Gun,Higashimachi
482561,Hokkaido,Otaru Shi,Oshoro
490101,Hokkaido,Hokuto Shi,Oiwake
490111,Hokkaido,Hokuto Shi,Nanaehama
490156,Hokkaido,Hokuto Shi,Nakanodori
490281,Hokkaido,Hokuto Shi,Moheji
490282,Hokkaido,Hokuto Shi,Tobetsu
490283,Hokkaido,Hokuto Shi,Mitsuishi
490431,Hokkaido,Kamiiso Gun,Kikonai
490601,Hokkaido,Hiyama Gun,Katsuyama
490611,Hokkaido,Hiyama Gun,Odome
491103,Hokkaido,Kamiiso Gun,Omonai
491321,Hokkaido,Matsumae Gun,Midoricho
491321,Hokkaido,Matsumae Gun,Maruyamadanchi
491321,Hokkaido,Matsumae Gun,Tsukisaki
491331,Hokkaido,Matsumae Gun,Shineicho
491331,Hokkaido,Matsumae Gun,Mitake
491501,Hokkaido,Matsumae Gun,Tateishi
491505,Hokkaido,Matsumae Gun,Hakata
492222,Hokkaido,Kayabe Gun,Sawara
492311,Hokkaido,Kayabe Gun,Uwadaicho
492562,Hokkaido,Futami Gun,Otoshibe
492672,Hokkaido,Futami Gun,Nodaoi
493104,Hokkaido,Futami Gun,Uchiuracho
493105,Hokkaido,Futami Gun,Shinonomecho
493111,Hokkaido,Futami Gun,Sumizomecho
493116,Hokkaido,Futami Gun,Miyazonocho
493516,Hokkaido,Yamakoshi Gun,Sakaehara
494308,Hokkaido,Setana Gun,Imakane
494433,Hokkaido,Kudo Gun,Kitahiyamaku Niwa
494514,Hokkaido,Kudo Gun,Kitahiyamaku Toyoka
494827,Hokkaido,Kudo Gun,Setanaku Kyowa
495411,Hokkaido,Abuta Gun,Shinonomecho
495416,Hokkaido,Abuta Gun,Funamicho
495603,Hokkaido,Abuta Gun,Irie
495605,Hokkaido,Abuta Gun,Takasagocho
495802,Hokkaido,Abuta Gun,Toyamachi
500054,Hokkaido,Muroran Shi,Hakuchodai
500061,Hokkaido,Muroran Shi,Hatchodaira
500064,Hokkaido,Muroran Shi,Kashiwagicho
500071,Hokkaido,Muroran Shi,Mizumotocho
500072,Hokkaido,Muroran Shi,Takasagocho
500073,Hokkaido,Muroran Shi,Miyanomoricho
500083,Hokkaido,Muroran Shi,Higashimachi
510003,Hokkaido,Muroran Shi,Bokoi Minamimachi
510004,Hokkaido,Muroran Shi,Bokoi Kitamachi
510005,Hokkaido,Muroran Shi,Shintomicho
510012,Hokkaido,Muroran Shi,Yamatecho
510034,Hokkaido,Muroran Shi,Masuichicho
520011,Hokkaido,Date Shi,Takeharacho
520012,Hokkaido,Date Shi,Matsugaecho
520014,Hokkaido,Date Shi,Funaokacho
520021,Hokkaido,Date Shi,Suenagacho
520022,Hokkaido,Date Shi,Umemotocho
520031,Hokkaido,Date Shi,Tateyamacho
520034,Hokkaido,Date Shi,Tateyamashitacho
520101,Hokkaido,Usu Gun,Takinomachi
520317,Hokkaido,Date Shi,Otakiku Yutokucho
530018,Hokkaido,Tomakomai Shi,Asahimachi
530021,Hokkaido,Tomakomai Shi,Wakakusacho
530034,Hokkaido,Tomakomai Shi,Shimizucho
530035,Hokkaido,Tomakomai Shi,Takaoka
530045,Hokkaido,Tomakomai Shi,Futabacho
530046,Hokkaido,Tomakomai Shi,Sumiyoshicho
530052,Hokkaido,Tomakomai Shi,Shinkaicho
530054,Hokkaido,Tomakomai Shi,Akenoshimmachi
530807,Hokkaido,Tomakomai Shi,Aobacho
530811,Hokkaido,Tomakomai Shi,Koyocho
530833,Hokkaido,Tomakomai Shi,Nisshincho
530842,Hokkaido,Tomakomai Shi,Usunosawacho
530854,Hokkaido,Tomakomai Shi,Keihokucho
540032,Hokkaido,Yufutsu Gun,Fukuzumi
540051,Hokkaido,Yufutsu Gun,Bunkyo
